-2.60526315789474,0,0
-2.13157894736842,0,0
-2.13157894736842,0.333333333333333,0
-2.13157894736842,0.666666666666667,0
-1.65789473684211,0,0
-1.65789473684211,0.333333333333333,0
-1.65789473684211,0.666666666666667,0
-1.65789473684211,1,0
-1.65789473684211,1.33333333333333,0
-1.18421052631579,0,0
-1.18421052631579,0.333333333333333,0
-1.18421052631579,0.666666666666667,0
-1.18421052631579,1,0
-1.18421052631579,1.33333333333333,0
-1.18421052631579,1.66666666666667,0
-1.18421052631579,2,0
-0.710526315789474,0,0
-0.710526315789474,0.333333333333333,0
-0.710526315789474,0.666666666666667,0
-0.710526315789474,1,0
-0.710526315789474,1.33333333333333,0
-0.710526315789474,1.66666666666667,0
-0.710526315789474,2,0
-0.236842105263158,0,0
-0.236842105263158,0.333333333333333,0
-0.236842105263158,0.666666666666667,0
-0.236842105263158,1,0
-0.236842105263158,1.33333333333333,0
-0.236842105263158,1.66666666666667,0
-0.236842105263158,2,0
0.236842105263158,0,0
0.236842105263158,0.333333333333333,0
0.236842105263158,0.666666666666667,0
0.236842105263158,1,0
0.236842105263158,1.33333333333333,0
0.236842105263158,1.66666666666667,0
0.236842105263158,2,0
0.710526315789474,0,0
0.710526315789474,0.333333333333333,0
0.710526315789474,0.666666666666667,0
0.710526315789474,1,0
0.710526315789474,1.33333333333333,0
0.710526315789474,1.66666666666667,0
0.710526315789474,2,0
1.18421052631579,0,0
1.18421052631579,0.333333333333333,0
1.18421052631579,0.666666666666667,0
1.18421052631579,1,0
1.18421052631579,1.33333333333333,0
1.18421052631579,1.66666666666667,0
1.18421052631579,2,0
1.65789473684211,0,0
1.65789473684211,0.333333333333333,0
1.65789473684211,0.666666666666667,0
1.65789473684211,1,0
1.65789473684211,1.33333333333333,0
1.65789473684211,1.66666666666667,0
2.13157894736842,0,0
2.13157894736842,0.333333333333333,0
2.13157894736842,0.666666666666667,0
2.13157894736842,1,0
2.13157894736842,1.33333333333333,0
2.13157894736842,1.66666666666667,0
2.60526315789474,0,0
2.60526315789474,0.333333333333333,0
2.60526315789474,0.666666666666667,0
2.60526315789474,1,0
3.07894736842105,0,0
3.07894736842105,0.666666666666667,0
-2.13157894736842,0,0.777777777777778
-2.13157894736842,0.333333333333333,0.777777777777778
-2.13157894736842,0.666666666666667,0.777777777777778
-1.65789473684211,0,0.777777777777778
-1.65789473684211,0.333333333333333,0.777777777777778
-1.65789473684211,0.666666666666667,0.777777777777778
