0.249897509508455,-0.358065034539714,0.261087592103865,-0.0466769432589895,0.158994182295338,0.206592837838954,-0.354846041804605,0.50414959477091,0.306022867978787,-0.354877224174671,0.218920931652438,0.153097046925509
0.175556211156401,0.452326158325368,-0.222264958043026,0.162348100789682,-0.0878029521040596,0.266585878596474,-0.567280826823965,-0.324328454030739,0.126032350166472,-0.30558628713624,-0.256114734011267,0.090480301845134
-0.07328659869171,-0.610812198457863,-0.0687873102961276,0.224181541611271,-0.42615133581768,-0.105163070756051,-0.10924169639763,-0.123487778278444,-0.396836186884058,-0.332353409049141,-0.278387908116621,0.0355483869038095
0.0709753975711893,-0.0601563890915585,-0.406943904514838,0.363414823098785,-0.212474312788703,-0.055975565155927,0.306647751841464,0.251285339403284,0.596947786996336,-0.0527726097355762,-0.204541252790936,-0.295373544671756
-0.190143366247091,-0.0296936743215149,-0.335639070083267,0.0153724547792551,0.307639050104696,-0.512384217560201,-0.530477271336651,0.324667084038091,-0.113079495813154,0.237419352327812,-0.141549711915404,-0.129955467957638
0.214563985362237,0.0508203773218398,-0.0215926072900266,-0.426930254476062,-0.157037356584448,-0.0395031318242452,-0.0862155311934982,-0.0275652306138455,-0.130558482245409,-0.249510652420287,0.178097340486169,-0.789436487861669
-0.277038658051767,0.202876847808764,0.559557820542741,-0.0878305142259647,-0.323013918273556,0.0944042510857769,-0.115022040647254,0.317293326095815,0.0662044208009007,0.16503832935786,-0.528740023521568,-0.151424721240644
-0.258151995735002,-0.239210536117353,-0.252363058465686,-0.303910221727668,0.487279580580858,0.506078917499819,0.13947325879146,-0.0291709934263557,-0.0300124164674098,-0.0932566937811432,-0.428771209145072,-0.113066473043971
-0.195508914961338,0.0502783815419361,0.152518241626065,0.680351546547948,0.214051290251138,0.348006590131725,-0.0656417994149219,0.0731583100318755,-0.27182923312359,0.056321317047858,0.255641878776655,-0.392561828113499
-0.711099110861996,0.162288887769899,0.0480977665404587,-0.0454848197329654,0.029469529009648,-0.22845906978468,0.0515623046825791,-0.0631218683247124,0.196607443799548,-0.559855646666827,0.224500185881049,0.037681569907643
0.347395458802868,0.123347252060594,0.332162266213695,0.199836291414034,0.463902288718575,-0.396087451031706,0.245393636422063,-0.0699883118041274,-0.0843113216992918,-0.358800332583936,-0.369082397831623,-0.0675325047883295
0.078539533124193,0.380203735192118,-0.293730570523798,-0.0409101962317446,-0.131482158277928,0.112895145798575,0.24000519020407,0.583370598675882,-0.471030735011039,-0.259864098880975,-0.00111861379053589,0.209685946460208
